;The Min-Max Program;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Dead Hang (optional);N/A;0-1;2;N/A;;;;;0;0;1-2 min;N/A;N/A;Try to add a few more seconds each week!;;;;;;;;;;;;;;
;Rest Day;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Block 2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Deload Week;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Week 7;Exercise;Last-Set Intensity Technique;Warm-up Sets;Working Sets;Rep Range;Tracking Load and Reps;;;;Failure?;;Rest;Substitution Option 1;Substitution Option 2;Notes;;;;;;;;;;;;;;
;;;;;;;Set 1;;Set 2;;;;;;;;;;;;;;;;;;;;;
;;;;;;;Load;Reps;Load;Reps;RIR (Set 1);RIR (Set 2);;;;;;;;;;;;;;;;;;
;Upper 1;Barbell Incline Press;N/A;2-4;2;6-8;;;;;2;1;3-5 min;Smith Machine Incline Press;DB Incline Press;A 30° or 45° bench will work here. Pause for 1 second at the bottom of each rep while maintaining tension on the pecs.;;;;;;;;;;;;;;
;;Pec Deck;N/A;1-2;2;6-8;;;;;1;0;1-2 min;DB Flye;Cable Flye;Pause for 1 second at the bottom of each rep while maintaining tension on the pecs;;;;;;;;;;;;;;
;;Incline DB Y-Raise;N/A;0-1;2;8-10;;;;;1;0;1-2 min;Cable Y-Raise;Machine Lateral Raise;Use a 30° incline bench (back against the bench) and lift the weight up and out in a Y shape.;;;;;;;;;;;;;;
;;Pull-Up (Wide Grip);N/A;1-2;2;6-8;;;;;2;1;2-3 min;Lat Pulldown (Wide Grip);1-Arm Cable Pulldown;Control the negative and feel your lats pulling apart. Full ROM!;;;;;;;;;;;;;;
;;Kelso Shrug;N/A;1-2;2;6-8;;;;;2;1;2-3 min;Seated Cable Kelso Shrug;Incline DB Kelso Shrug;Pause for about 1 second at the top and then allow your shoulder blades to peel apart on the way back down, under control.;;;;;;;;;;;;;;
;;EZ-Bar Preacher Curl;N/A;0-1;2;6-8;;;;;1;0;1-2 min;Machine Preacher Curl;DB Preacher Curl;Keep your triceps firmly pinned against the pad as you curl. Smooth controlled reps.;;;;;;;;;;;;;;
;;Triceps Pressdown;N/A;0-1;2;6-8;;;;;1;0;1-2 min;Close-Grip Bench Press;Smith Machine JM Press;You can use a rope or bar attachment for these, whichever you find more comfortable.;;;;;;;;;;;;;;
;;Dragon Flag;N/A;0-1;2;6-8;;;;;1;0;1-2 min;Bent-Knee Dragon Flag;Lying Leg Raise;Keep your body as rigid as possible throughout the ROM.;;;;;;;;;;;;;;
;Lower 1;Lying Leg Curl;N/A;1-2;2;6-8;;;;;1;0;1-2 min;Seated Leg Curl;Nordic Ham Curl;Set the machine so that you get the biggest stretch possible at the bottom. Prevent your butt from popping up as you curl. ;;;;;;;;;;;;;;
;;Squat (Your Choice);N/A;2-4;2;6-8;;;;;3;2;3-5 min;See Notes;See Notes;This can be a Barbell Back Squat, Barbell Front Squat, Pendulum Squat, Hack Squat, Belt Squat, or Smith Machine Squat.;;;;;;;;;;;;;;
;;Smith Machine Lunge;N/A;2-4;1;6-8;;;;;1;N/A;2-4 min;DB Lunge;Barbell Lunge;Minimize contribution from your back leg!;;;;;;;;;;;;;;
;;Leg Extension;N/A;1-2;2;6-8;;;;;1;0;1-2 min;Reverse Nordic;Sissy Squat;Set the seat back as far as it will go while still feeling comfortable. Grab the handles as hard as you can to pull your butt down into the seat (using straps can help here).;;;;;;;;;;;;;;
;;Machine Hip Abduction;N/A;0-1;1;6-8;;;;;0;N/A;1-2 min;Cable Hip Abduction;Standing Plate Abduction;If possible, place foam pads in between the outside of your knees and the pads on the machine. This will increase your range of motion on the machine. ;;;;;;;;;;;;;;
;;Standing Calf Raise;N/A;0-1;2;6-8;;;;;1;0;1-2 min;Leg Press Calf Press;Donkey Calf Raise;1-2 second pause at the bottom of each rep. Instead of just going up onto your toes, think about rolling your ankle back and forth on the balls of your feet.;;;;;;;;;;;;;;
;Rest Day;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Upper 2;Close-Grip Lat Pulldown;N/A;2-3;2;8-10;;;;;2;1;2-3 min;Close-Grip Pull-Up;1-Arm Cable Pulldown;Lean back by ~15° and drive your elbows down as you squeeze your shoulder blades together. This should feel like a mix of lats and mid-traps.;;;;;;;;;;;;;;
;;Chest-Supported T-Bar Row;N/A;2-3;2;8-10;;;;;2;1;2-3 min;Chest-Supported Machine Row;Chest-Supported DB Row;Flare elbows out at roughly 45° and squeeze your shoulder blades together hard at the top of each rep.;;;;;;;;;;;;;;
;;Machine Shrug;N/A;1-2;1;6-8;;;;;1;N/A;1-2 min;Barbell Shrug;Cable Shrug-In;"Think about shrugging ""up to your ears"". Use straps, if possible.";;;;;;;;;;;;;;
;;Machine Chest Press;N/A;2-4;2;8-10;;;;;2;1;3-5 min;Smith Machine Bench Press;DB Bench Press;1 second pause at the bottom of each rep while maintaining tension on the pecs.;;;;;;;;;;;;;;
;;High-Cable Lateral Raise;N/A;0-1;2;8-10;;;;;1;0;1-2 min;DB Lateral Raise;Machine Lateral Raise;Set the cable at roughly hip height. Let your hand go slightly past your midline at the bottom of each rep to get a deep stretch on the side delt.;;;;;;;;;;;;;;
;;1-Arm Reverse Pec Deck;N/A;0-1;1;8-10;;;;;0;N/A;1-2 min;Lying Reverse DB Flye;Reverse Cable Crossover;Sweep the weight out to create the largest semi-circle possible with your arm.;;;;;;;;;;;;;;
;;Cable Crunch;N/A;0-1;2;6-8;;;;;1;0;1-2 min;Weighted Crunch;Machine Crunch;Round your lower back as you crunch. Maintain a mind-muscle connection with your 6-pack.;;;;;;;;;;;;;;
;Lower 2;Leg Extension;N/A;1-2;2;8-10;;;;;1;0;1-2 min;Reverse Nordic;Sissy Squat;Set the seat back as far as it will go while still feeling comfortable. Grab the handles as hard as you can to pull your butt down into the seat (using straps can help here).;;;;;;;;;;;;;;
;;Barbell RDL;N/A;2-3;2;6-8;;;;;3;2;2-3 min;DB RDL;Seated Cable Deadlift;Stick your glutes straight back as you lower the bar straight down, centered over the middle of your foot. Get a nice deep stretch at the bottom, but keep your spine neutral (don't round forward).;;;;;;;;;;;;;;
;;Machine Hip Thrust;N/A;2-4;2;6-8;;;;;2;1;2-3 min;Barbell Hip Thrust;45° Hyperextension;Squeeze your glutes hard at the top and control the weight on the way down.;;;;;;;;;;;;;;
;;Leg Press;N/A;2-4;1;6-8;;;;;1;N/A;2-3 min;Smith Machine Squat;Barbell Squat;Feet lower on the platform for more quad focus. Get as deep as you can without excessive back rounding.;;;;;;;;;;;;;;
;;Standing Calf Raise;N/A;0-1;2;8-10;;;;;1;0;1-2 min;Leg Press Calf Press;Donkey Calf Raise;1-2 second pause at the bottom of each rep. Instead of just going up onto your toes, think about rolling your ankle back and forth on the balls of your feet.;;;;;;;;;;;;;;
;Arms/Delts;Bayesian Cable Curl;N/A;0-1;2;6-8;;;;;1;0;1-2 min;Incline DB Curl;Standing DB Curl;As you curl, optionally lean forward to prevent the cable from hitting your wrist at the top. Control the negative and feel a deep stretch at the bottom of each rep.;;;;;;;;;;;;;;
;;Overhead Cable Triceps Extension;N/A;0-1;2;8-10;;;;;1;0;1-2 min;Overhead DB Triceps Extension;Skull Crusher;Feel a deep stretch on the triceps throughout the entire negative. ;;;;;;;;;;;;;;
;;Modified Zottman Curl;N/A;0-1;1;8-10;;;;;0;N/A;1-2 min;DB Hammer Curl;Preacher Hammer Curl;Hammer curl on the way up and supinated curl (palms up) on the way down.;;;;;;;;;;;;;;
;;Cable Triceps Kickback;N/A;0-1;2;8-10;;;;;1;0;1-2 min;Seated Dip Machine;Close-Grip Dip;Keep your upper arm behind your torso throughout the ROM.;;;;;;;;;;;;;;
;;DB Wrist Curl;N/A;0-1;2;8-10;;;;;1;0;1-2 min;Cable Wrist Curl;N/A;Smooth, controlled reps.;;;;;;;;;;;;;;
;;DB Wrist Extension;N/A;0-1;2;8-10;;;;;1;0;1-2 min;Cable Wrist Extension;N/A;Smooth, controlled reps.;;;;;;;;;;;;;;
;;Alternating DB Curl;N/A;0-1;1;6-8;;;;;0;N/A;1-2 min;Barbell Curl;EZ-Bar Curl;Slow, controlled reps!;;;;;;;;;;;;;;
;;Machine Lateral Raise;N/A;0-1;2;8-10;;;;;1;0;1-2 min;High-Cable Lateral Raise;DB Lateral Raise;Focus on squeezing your side delt to move the weight.;;;;;;;;;;;;;;
;;Dead Hang (optional);N/A;0-1;2;N/A;;;;;0;0;1-2 min;N/A;N/A;Try to add a few more seconds each week!;;;;;;;;;;;;;;
;Rest Day;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Week 8;Exercise;Last-Set Intensity Technique;Warm-up Sets;Working Sets;Rep Range;Tracking Load and Reps;;;;Failure?;;Rest;Substitution Option 1;Substitution Option 2;Notes;;;;;;;;;;;;;;
;;;;;;;Set 1;;Set 2;;;;;;;;;;;;;;;;;;;;;
;;;;;;;Load;Reps;Load;Reps;RIR (Set 1);RIR (Set 2);;;;;;;;;;;;;;;;;;
;Upper 1;Barbell Incline Press;N/A;2-4;2;6-8;;;;;1;0;3-5 min;Smith Machine Incline Press;DB Incline Press;A 30° or 45° bench will work here. Pause for 1 second at the bottom of each rep while maintaining tension on the pecs.;;;;;;;;;;;;;;
;;Pec Deck;Two Drop Sets (~25% per);1-2;2;6-8;;;;;0;0;1-2 min;DB Flye;Cable Flye;Pause for 1 second at the bottom of each rep while maintaining tension on the pecs;;;;;;;;;;;;;;
;;Incline DB Y-Raise;N/A;0-1;2;8-10;;;;;0;0;1-2 min;Cable Y-Raise;Machine Lateral Raise;Use a 30° incline bench (back against the bench) and lift the weight up and out in a Y shape.;;;;;;;;;;;;;;
;;Pull-Up (Wide Grip);Lengthened Partials (Extend Set);1-2;2;6-8;;;;;1;0;2-3 min;Lat Pulldown (Wide Grip);1-Arm Cable Pulldown;Control the negative and feel your lats pulling apart. Full ROM!;;;;;;;;;;;;;;
;;Kelso Shrug;N/A;1-2;2;6-8;;;;;1;0;2-3 min;Seated Cable Kelso Shrug;Incline DB Kelso Shrug;Pause for about 1 second at the top and then allow your shoulder blades to peel apart on the way back down, under control.;;;;;;;;;;;;;;
;;EZ-Bar Preacher Curl;Myo-reps;0-1;2;6-8;;;;;0;0;1-2 min;Machine Preacher Curl;DB Preacher Curl;Keep your triceps firmly pinned against the pad as you curl. Smooth controlled reps.;;;;;;;;;;;;;;
;;Triceps Pressdown;Myo-reps;0-1;2;6-8;;;;;0;0;1-2 min;Close-Grip Bench Press;Smith Machine JM Press;You can use a rope or bar attachment for these, whichever you find more comfortable.;;;;;;;;;;;;;;
;;Dragon Flag;N/A;0-1;2;6-8;;;;;0;0;1-2 min;Bent-Knee Dragon Flag;Lying Leg Raise;Keep your body as rigid as possible throughout the ROM.;;;;;;;;;;;;;;
;Lower 1;Lying Leg Curl;Lengthened Partials (Extend Set);1-2;2;6-8;;;;;0;0;1-2 min;Seated Leg Curl;Nordic Ham Curl;Set the machine so that you get the biggest stretch possible at the bottom. Prevent your butt from popping up as you curl. ;;;;;;;;;;;;;;
;;Squat (Your Choice);N/A;2-4;2;6-8;;;;;1;0;3-5 min;See Notes;See Notes;This can be a Barbell Back Squat, Barbell Front Squat, Pendulum Squat, Hack Squat, Belt Squat, or Smith Machine Squat.;;;;;;;;;;;;;;
;;Smith Machine Lunge;N/A;2-4;1;6-8;;;;;0;N/A;2-4 min;DB Lunge;Barbell Lunge;Minimize contribution from your back leg!;;;;;;;;;;;;;;
;;Leg Extension;Lengthened Partials (Extend Set);1-2;2;6-8;;;;;0;0;1-2 min;Reverse Nordic;Sissy Squat;Set the seat back as far as it will go while still feeling comfortable. Grab the handles as hard as you can to pull your butt down into the seat (using straps can help here).;;;;;;;;;;;;;;
;;Machine Hip Abduction;N/A;0-1;1;6-8;;;;;0;N/A;1-2 min;Cable Hip Abduction;Standing Plate Abduction;If possible, place foam pads in between the outside of your knees and the pads on the machine. This will increase your range of motion on the machine. ;;;;;;;;;;;;;;
;;Standing Calf Raise;Lengthened Partials (Extend Set);0-1;2;6-8;;;;;0;0;1-2 min;Leg Press Calf Press;Donkey Calf Raise;1-2 second pause at the bottom of each rep. Instead of just going up onto your toes, think about rolling your ankle back and forth on the balls of your feet.;;;;;;;;;;;;;;
;Rest Day;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Upper 2;Close-Grip Lat Pulldown;Lengthened Partials (Extend Set);2-3;2;8-10;;;;;1;0;2-3 min;Close-Grip Pull-Up;1-Arm Cable Pulldown;Lean back by ~15° and drive your elbows down as you squeeze your shoulder blades together. This should feel like a mix of lats and mid-traps.;;;;;;;;;;;;;;
;;Chest-Supported T-Bar Row;Two Drop Sets (~25% per);2-3;2;8-10;;;;;1;0;2-3 min;Chest-Supported Machine Row;Chest-Supported DB Row;Flare elbows out at roughly 45° and squeeze your shoulder blades together hard at the top of each rep.;;;;;;;;;;;;;;
;;Machine Shrug;N/A;1-2;1;6-8;;;;;0;N/A;1-2 min;Barbell Shrug;Cable Shrug-In;"Think about shrugging ""up to your ears"". Use straps, if possible.";;;;;;;;;;;;;;
;;Machine Chest Press;Weighted Static Hold (30 sec);2-4;2;8-10;;;;;1;0;3-5 min;Smith Machine Bench Press;DB Bench Press;1 second pause at the bottom of each rep while maintaining tension on the pecs.;;;;;;;;;;;;;;
;;High-Cable Lateral Raise;N/A;0-1;2;8-10;;;;;0;0;1-2 min;DB Lateral Raise;Machine Lateral Raise;Set the cable at roughly hip height. Let your hand go slightly past your midline at the bottom of each rep to get a deep stretch on the side delt.;;;;;;;;;;;;;;
;;1-Arm Reverse Pec Deck;N/A;0-1;1;8-10;;;;;0;N/A;1-2 min;Lying Reverse DB Flye;Reverse Cable Crossover;Sweep the weight out to create the largest semi-circle possible with your arm.;;;;;;;;;;;;;;
;;Cable Crunch;N/A;0-1;2;6-8;;;;;0;0;1-2 min;Weighted Crunch;Machine Crunch;Round your lower back as you crunch. Maintain a mind-muscle connection with your 6-pack.;;;;;;;;;;;;;;
;Lower 2;Leg Extension;Lengthened Partials (Extend Set);1-2;2;8-10;;;;;0;0;1-2 min;Reverse Nordic;Sissy Squat;Set the seat back as far as it will go while still feeling comfortable. Grab the handles as hard as you can to pull your butt down into the seat (using straps can help here).;;;;;;;;;;;;;;
;;Barbell RDL;N/A;2-3;2;6-8;;;;;2;1;2-3 min;DB RDL;Seated Cable Deadlift;Stick your glutes straight back as you lower the bar straight down, centered over the middle of your foot. Get a nice deep stretch at the bottom, but keep your spine neutral (don't round forward).;;;;;;;;;;;;;;
;;Machine Hip Thrust;N/A;2-4;2;6-8;;;;;1;0;2-3 min;Barbell Hip Thrust;45° Hyperextension;Squeeze your glutes hard at the top and control the weight on the way down.;;;;;;;;;;;;;;
;;Leg Press;N/A;2-4;1;6-8;;;;;0;N/A;2-3 min;Smith Machine Squat;Barbell Squat;Feet lower on the platform for more quad focus. Get as deep as you can without excessive back rounding.;;;;;;;;;;;;;;
;;Standing Calf Raise;Lengthened Partials (Extend Set);0-1;2;8-10;;;;;0;0;1-2 min;Leg Press Calf Press;Donkey Calf Raise;1-2 second pause at the bottom of each rep. Instead of just going up onto your toes, think about rolling your ankle back and forth on the balls of your feet.;;;;;;;;;;;;;;
;Arms/Delts;Bayesian Cable Curl;N/A;0-1;2;6-8;;;;;0;0;1-2 min;Incline DB Curl;Standing DB Curl;As you curl, optionally lean forward to prevent the cable from hitting your wrist at the top. Control the negative and feel a deep stretch at the bottom of each rep.;;;;;;;;;;;;;;
;;Overhead Cable Triceps Extension;N/A;0-1;2;8-10;;;;;0;0;1-2 min;Overhead DB Triceps Extension;Skull Crusher;Feel a deep stretch on the triceps throughout the entire negative. ;;;;;;;;;;;;;;
;;Modified Zottman Curl;N/A;0-1;1;8-10;;;;;0;N/A;1-2 min;DB Hammer Curl;Preacher Hammer Curl;Hammer curl on the way up and supinated curl (palms up) on the way down.;;;;;;;;;;;;;;
;;Cable Triceps Kickback;Two Drop Sets (~25% per);0-1;2;8-10;;;;;0;0;1-2 min;Seated Dip Machine;Close-Grip Dip;Keep your upper arm behind your torso throughout the ROM.;;;;;;;;;;;;;;
;;DB Wrist Curl;N/A;0-1;2;8-10;;;;;0;0;1-2 min;Cable Wrist Curl;N/A;Smooth, controlled reps.;;;;;;;;;;;;;;
;;DB Wrist Extension;N/A;0-1;2;8-10;;;;;0;0;1-2 min;Cable Wrist Extension;N/A;Smooth, controlled reps.;;;;;;;;;;;;;;
;;Alternating DB Curl;Two Drop Sets (~25% per);0-1;1;6-8;;;;;0;N/A;1-2 min;Barbell Curl;EZ-Bar Curl;Slow, controlled reps!;;;;;;;;;;;;;;
;;Machine Lateral Raise;Myo-reps;0-1;2;8-10;;;;;0;0;1-2 min;High-Cable Lateral Raise;DB Lateral Raise;Focus on squeezing your side delt to move the weight.;;;;;;;;;;;;;;
;;Dead Hang (optional);N/A;0-1;2;N/A;;;;;0;0;1-2 min;N/A;N/A;Try to add a few more seconds each week!;;;;;;;;;;;;;;
;Rest Day;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Week 9;Exercise;Last-Set Intensity Technique;Warm-up Sets;Working Sets;Rep Range;Tracking Load and Reps;;;;Failure?;;Rest;Substitution Option 1;Substitution Option 2;Notes;;;;;;;;;;;;;;
;;;;;;;Set 1;;Set 2;;;;;;;;;;;;;;;;;;;;;
;;;;;;;Load;Reps;Load;Reps;RIR (Set 1);RIR (Set 2);;;;;;;;;;;;;;;;;;
;Upper 1;Barbell Incline Press;N/A;2-4;2;6-8;;;;;1;0;3-5 min;Smith Machine Incline Press;DB Incline Press;A 30° or 45° bench will work here. Pause for 1 second at the bottom of each rep while maintaining tension on the pecs.;;;;;;;;;;;;;;
;;Pec Deck;Two Drop Sets (~25% per);1-2;2;6-8;;;;;0;0;1-2 min;DB Flye;Cable Flye;Pause for 1 second at the bottom of each rep while maintaining tension on the pecs;;;;;;;;;;;;;;
;;Incline DB Y-Raise;N/A;0-1;2;8-10;;;;;0;0;1-2 min;Cable Y-Raise;Machine Lateral Raise;Use a 30° incline bench (back against the bench) and lift the weight up and out in a Y shape.;;;;;;;;;;;;;;
;;Pull-Up (Wide Grip);Lengthened Partials (Extend Set);1-2;2;6-8;;;;;1;0;2-3 min;Lat Pulldown (Wide Grip);1-Arm Cable Pulldown;Control the negative and feel your lats pulling apart. Full ROM!;;;;;;;;;;;;;;
;;Kelso Shrug;N/A;1-2;2;6-8;;;;;1;0;2-3 min;Seated Cable Kelso Shrug;Incline DB Kelso Shrug;Pause for about 1 second at the top and then allow your shoulder blades to peel apart on the way back down, under control.;;;;;;;;;;;;;;
;;EZ-Bar Preacher Curl;Myo-reps;0-1;2;6-8;;;;;0;0;1-2 min;Machine Preacher Curl;DB Preacher Curl;Keep your triceps firmly pinned against the pad as you curl. Smooth controlled reps.;;;;;;;;;;;;;;
;;Triceps Pressdown;Myo-reps;0-1;2;6-8;;;;;0;0;1-2 min;Close-Grip Bench Press;Smith Machine JM Press;You can use a rope or bar attachment for these, whichever you find more comfortable.;;;;;;;;;;;;;;
;;Dragon Flag;N/A;0-1;2;6-8;;;;;0;0;1-2 min;Bent-Knee Dragon Flag;Lying Leg Raise;Keep your body as rigid as possible throughout the ROM.;;;;;;;;;;;;;;
;Lower 1;Lying Leg Curl;Lengthened Partials (Extend Set);1-2;2;6-8;;;;;0;0;1-2 min;Seated Leg Curl;Nordic Ham Curl;Set the machine so that you get the biggest stretch possible at the bottom. Prevent your butt from popping up as you curl. ;;;;;;;;;;;;;;
;;Squat (Your Choice);N/A;2-4;2;6-8;;;;;1;0;3-5 min;See Notes;See Notes;This can be a Barbell Back Squat, Barbell Front Squat, Pendulum Squat, Hack Squat, Belt Squat, or Smith Machine Squat.;;;;;;;;;;;;;;
;;Smith Machine Lunge;N/A;2-4;1;6-8;;;;;0;N/A;2-4 min;DB Lunge;Barbell Lunge;Minimize contribution from your back leg!;;;;;;;;;;;;;;
;;Leg Extension;Lengthened Partials (Extend Set);1-2;2;6-8;;;;;0;0;1-2 min;Reverse Nordic;Sissy Squat;Set the seat back as far as it will go while still feeling comfortable. Grab the handles as hard as you can to pull your butt down into the seat (using straps can help here).;;;;;;;;;;;;;;
;;Machine Hip Abduction;N/A;0-1;1;6-8;;;;;0;N/A;1-2 min;Cable Hip Abduction;Standing Plate Abduction;If possible, place foam pads in between the outside of your knees and the pads on the machine. This will increase your range of motion on the machine. ;;;;;;;;;;;;;;
;;Standing Calf Raise;Lengthened Partials (Extend Set);0-1;2;6-8;;;;;0;0;1-2 min;Leg Press Calf Press;Donkey Calf Raise;1-2 second pause at the bottom of each rep. Instead of just going up onto your toes, think about rolling your ankle back and forth on the balls of your feet.;;;;;;;;;;;;;;
;Rest Day;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Upper 2;Close-Grip Lat Pulldown;Lengthened Partials (Extend Set);2-3;2;8-10;;;;;1;0;2-3 min;Close-Grip Pull-Up;1-Arm Cable Pulldown;Lean back by ~15° and drive your elbows down as you squeeze your shoulder blades together. This should feel like a mix of lats and mid-traps.;;;;;;;;;;;;;;
;;Chest-Supported T-Bar Row;Two Drop Sets (~25% per);2-3;2;8-10;;;;;1;0;2-3 min;Chest-Supported Machine Row;Chest-Supported DB Row;Flare elbows out at roughly 45° and squeeze your shoulder blades together hard at the top of each rep.;;;;;;;;;;;;;;
;;Machine Shrug;N/A;1-2;1;6-8;;;;;0;N/A;1-2 min;Barbell Shrug;Cable Shrug-In;"Think about shrugging ""up to your ears"". Use straps, if possible.";;;;;;;;;;;;;;
;;Machine Chest Press;Weighted Static Hold (30 sec);2-4;2;8-10;;;;;1;0;3-5 min;Smith Machine Bench Press;DB Bench Press;1 second pause at the bottom of each rep while maintaining tension on the pecs.;;;;;;;;;;;;;;
;;High-Cable Lateral Raise;N/A;0-1;2;8-10;;;;;0;0;1-2 min;DB Lateral Raise;Machine Lateral Raise;Set the cable at roughly hip height. Let your hand go slightly past your midline at the bottom of each rep to get a deep stretch on the side delt.;;;;;;;;;;;;;;
;;1-Arm Reverse Pec Deck;N/A;0-1;1;8-10;;;;;0;N/A;1-2 min;Lying Reverse DB Flye;Reverse Cable Crossover;Sweep the weight out to create the largest semi-circle possible with your arm.;;;;;;;;;;;;;;
;;Cable Crunch;N/A;0-1;2;6-8;;;;;0;0;1-2 min;Weighted Crunch;Machine Crunch;Round your lower back as you crunch. Maintain a mind-muscle connection with your 6-pack.;;;;;;;;;;;;;;
;Lower 2;Leg Extension;Lengthened Partials (Extend Set);1-2;2;8-10;;;;;0;0;1-2 min;Reverse Nordic;Sissy Squat;Set the seat back as far as it will go while still feeling comfortable. Grab the handles as hard as you can to pull your butt down into the seat (using straps can help here).;;;;;;;;;;;;;;
;;Barbell RDL;N/A;2-3;2;6-8;;;;;2;1;2-3 min;DB RDL;Seated Cable Deadlift;Stick your glutes straight back as you lower the bar straight down, centered over the middle of your foot. Get a nice deep stretch at the bottom, but keep your spine neutral (don't round forward).;;;;;;;;;;;;;;
;;Machine Hip Thrust;N/A;2-4;2;6-8;;;;;1;0;2-3 min;Barbell Hip Thrust;45° Hyperextension;Squeeze your glutes hard at the top and control the weight on the way down.;;;;;;;;;;;;;;
;;Leg Press;N/A;2-4;1;6-8;;;;;0;N/A;2-3 min;Smith Machine Squat;Barbell Squat;Feet lower on the platform for more quad focus. Get as deep as you can without excessive back rounding.;;;;;;;;;;;;;;
;;Standing Calf Raise;Lengthened Partials (Extend Set);0-1;2;8-10;;;;;0;0;1-2 min;Leg Press Calf Press;Donkey Calf Raise;1-2 second pause at the bottom of each rep. Instead of just going up onto your toes, think about rolling your ankle back and forth on the balls of your feet.;;;;;;;;;;;;;;
;Arms/Delts;Bayesian Cable Curl;N/A;0-1;2;6-8;;;;;0;0;1-2 min;Incline DB Curl;Standing DB Curl;As you curl, optionally lean forward to prevent the cable from hitting your wrist at the top. Control the negative and feel a deep stretch at the bottom of each rep.;;;;;;;;;;;;;;
;;Overhead Cable Triceps Extension;N/A;0-1;2;8-10;;;;;0;0;1-2 min;Overhead DB Triceps Extension;Skull Crusher;Feel a deep stretch on the triceps throughout the entire negative. ;;;;;;;;;;;;;;
;;Modified Zottman Curl;N/A;0-1;1;8-10;;;;;0;N/A;1-2 min;DB Hammer Curl;Preacher Hammer Curl;Hammer curl on the way up and supinated curl (palms up) on the way down.;;;;;;;;;;;;;;
;;Cable Triceps Kickback;Two Drop Sets (~25% per);0-1;2;8-10;;;;;0;0;1-2 min;Seated Dip Machine;Close-Grip Dip;Keep your upper arm behind your torso throughout the ROM.;;;;;;;;;;;;;;
;;DB Wrist Curl;N/A;0-1;2;8-10;;;;;0;0;1-2 min;Cable Wrist Curl;N/A;Smooth, controlled reps.;;;;;;;;;;;;;;
;;DB Wrist Extension;N/A;0-1;2;8-10;;;;;0;0;1-2 min;Cable Wrist Extension;N/A;Smooth, controlled reps.;;;;;;;;;;;;;;
;;Alternating DB Curl;Two Drop Sets (~25% per);0-1;1;6-8;;;;;0;N/A;1-2 min;Barbell Curl;EZ-Bar Curl;Slow, controlled reps!;;;;;;;;;;;;;;
;;Machine Lateral Raise;Myo-reps;0-1;2;8-10;;;;;0;0;1-2 min;High-Cable Lateral Raise;DB Lateral Raise;Focus on squeezing your side delt to move the weight.;;;;;;;;;;;;;;
;;Dead Hang (optional);N/A;0-1;2;N/A;;;;;0;0;1-2 min;N/A;N/A;Try to add a few more seconds each week!;;;;;;;;;;;;;;
;Rest Day;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
